"""state""","""age""","""airbag""","""injury""","""restraint""","""sex""","""inimpact""","""modelyr""","""airbagAvail""","""airbagDeploy""","""Restraint""","""D_injury""","""D_airbagAvail""","""D_airbagDeploy""","""D_Restraint""","""year"""
13,18,30,3,2,1,9,1978,0,0,1,4,0,0,1,1998
13,77,30,1,99,2,9,1993,0,0,2,4,0,0,1,1998
13,18,30,2,0,2,12,1986,0,0,0,4,0,0,0,1998
13,39,30,4,0,2,12,1970,0,0,0,2,0,0,0,1998
13,39,20,0,3,2,3,1994,1,0,1,0,1,0,1,1998
13,27,1,2,3,2,12,1997,1,1,1,2,1,1,1,1998
13,19,30,1,99,1,3,1989,0,0,2,4,1,0,2,1998
13,47,1,0,99,2,12,1998,1,1,2,0,1,1,2,1998
13,25,30,2,0,2,12,1990,0,0,0,3,0,0,0,1998
13,22,30,2,0,2,9,1988,0,0,0,4,0,0,1,1998
13,54,30,4,0,1,0,1984,0,0,0,3,0,0,0,1998
13,26,30,1,99,1,3,1995,0,0,2,1,1,0,2,1998
13,999,30,4,3,2,3,1985,0,0,1,2,0,0,1,1998
13,999,30,3,3,2,9,1990,0,0,1,2,0,0,1,1998
13,48,1,4,3,2,12,1994,1,1,1,4,1,1,1,1998
13,37,30,3,0,1,9,1989,0,0,0,4,0,0,0,1998
13,4,30,1,3,1,12,1992,0,0,1,1,0,0,0,1998
13,49,20,4,0,1,0,1995,1,0,0,2,1,0,1,1998
13,78,30,4,3,2,12,1992,0,0,1,3,1,1,1,1998
13,15,30,4,0,1,12,1987,0,0,0,3,0,0,0,1998
13,55,30,0,3,1,12,1990,0,0,1,0,0,0,1,1998
13,999,20,0,3,2,6,1998,1,0,1,0,1,0,1,1998
13,15,20,3,3,2,9,1996,1,0,1,4,1,0,1,1998
13,11,20,0,3,1,12,1996,1,0,1,0,1,0,1,1998
13,24,1,4,99,2,12,1997,1,1,2,1,1,1,1,1998
13,72,30,4,3,1,12,1996,0,0,1,2,0,0,1,1998
13,46,1,1,3,2,12,1997,1,1,1,1,1,1,1,1998
13,57,30,2,99,2,9,1984,0,0,2,4,0,0,2,1998
13,55,1,4,99,2,3,1990,1,1,2,2,1,1,1,1998
13,82,1,3,3,1,12,1995,1,1,1,3,1,1,1,1998
13,22,30,3,0,2,3,1988,0,0,0,4,0,0,0,1998
13,66,20,0,3,2,12,1994,1,0,1,4,1,0,1,1998
13,90,30,2,3,1,9,1989,0,0,1,4,0,0,1,1998
13,28,30,4,0,1,3,1992,0,0,0,0,0,0,1,1998
13,80,1,1,3,2,12,1999,1,1,1,0,1,1,1,1998
13,58,30,4,3,2,12,1983,0,0,1,4,0,0,0,1998
13,15,1,3,0,1,9,1997,1,1,0,4,1,1,0,1998
13,23,20,0,99,2,9,1998,1,0,2,0,1,0,2,1998
13,74,30,4,3,2,12,1988,0,0,1,2,0,0,1,1998
13,999,30,0,99,2,12,1993,0,0,2,0,1,0,2,1998
13,23,30,1,3,1,12,1990,0,0,1,1,0,0,1,1998
13,29,1,2,3,2,9,1995,1,1,1,3,1,1,1,1998
13,89,30,4,0,1,3,1988,0,0,0,2,0,0,0,1998
13,43,30,3,3,2,12,1990,0,0,1,3,0,0,1,1998
13,26,30,0,3,1,12,1993,0,0,1,0,1,1,1,1998
13,45,1,2,3,2,12,1997,1,1,1,2,1,1,1,1998
13,23,29,0,3,1,12,1998,1,2,1,0,1,2,1,1998
13,16,30,3,99,1,9,1983,0,0,2,1,0,0,2,1998
13,29,30,3,99,1,9,1993,0,0,2,3,1,1,2,1998
15,19,30,0,3,1,9,1991,0,0,1,2,0,0,1,1998
15,80,99,4,3,2,3,1989,2,2,1,3,2,2,1,1998
15,93,29,0,3,1,12,1996,1,2,1,0,1,1,1,1998
15,8,30,4,0,2,9,1978,0,0,0,3,0,0,1,1998
15,6,30,3,3,1,12,1993,0,0,1,3,1,1,1,1998
15,30,20,2,3,2,12,1997,1,0,1,2,1,0,1,1998
15,26,30,4,3,1,12,1991,0,0,1,3,0,0,1,1998
15,43,30,3,3,2,6,1985,0,0,1,3,0,0,1,1998
15,77,1,4,3,2,9,1994,1,1,1,4,1,1,1,1998
15,1,30,2,4,2,12,1990,0,0,1,0,0,0,1,1998
15,3,30,0,4,2,6,1988,0,0,1,4,0,0,2,1998
15,21,30,2,0,1,0,1987,0,0,0,4,0,0,0,1998
15,16,30,4,3,2,12,1987,0,0,1,1,0,0,1,1998
15,43,20,1,3,2,9,1997,1,0,1,1,1,0,1,1998
15,73,20,4,2,2,3,1995,1,0,1,0,1,0,1,1998
15,19,30,2,3,1,12,1987,0,0,1,4,0,0,1,1998
15,78,30,0,3,1,3,1992,0,0,1,2,0,0,1,1998
15,7,30,3,99,1,12,1984,0,0,2,4,0,0,1,1998
15,43,30,3,99,2,12,1992,0,0,2,4,0,0,1,1998
15,22,30,3,3,2,9,1992,0,0,1,4,0,0,1,1998
15,54,30,3,2,1,12,1992,0,0,1,2,0,0,1,1998
15,79,20,4,3,2,3,1998,1,0,1,1,1,0,1,1998
15,46,20,2,3,2,12,1997,1,0,1,2,1,0,1,1998
15,18,1,2,3,2,3,1995,1,1,1,0,1,1,0,1998
15,17,20,3,3,2,3,1995,1,0,1,3,1,0,2,1998
15,19,20,2,3,2,9,1994,1,0,1,4,1,0,1,1998
15,25,30,3,3,1,12,1991,0,0,1,4,0,0,1,1998
15,18,30,4,3,1,12,1992,0,0,1,2,0,0,1,1998
15,17,1,0,3,1,12,1998,1,1,1,1,1,1,1,1998
15,44,30,2,3,2,9,1993,0,0,1,3,1,1,1,1998
15,15,1,2,0,1,12,1997,1,1,0,2,1,1,2,1998
15,66,30,4,13,2,12,1991,0,0,0,2,0,0,1,1998
15,19,30,4,99,2,12,1984,0,0,2,3,0,0,2,1998
15,18,30,2,0,2,0,1990,0,0,0,4,0,0,0,1998
15,64,20,3,3,2,12,1998,1,0,1,3,1,0,1,1998
15,50,20,2,3,2,12,1996,1,0,1,3,1,0,0,1998
15,79,30,4,3,1,3,1990,0,0,1,4,0,0,1,1998
15,31,30,2,3,2,12,1994,0,0,1,2,0,0,1,1998
15,62,30,4,2,2,12,1990,0,0,1,3,0,0,1,1998
15,55,30,4,3,2,9,1993,0,0,1,1,1,1,1,1998
15,17,30,3,3,1,12,1990,0,0,1,4,0,0,1,1998
15,52,20,0,3,1,6,1998,1,0,1,0,1,0,1,1998
15,21,30,3,3,1,12,1985,0,0,1,4,0,0,0,1998
15,21,30,0,3,1,3,1984,0,0,1,0,0,0,1,1998
15,21,30,1,0,1,3,1987,0,0,0,4,0,0,0,1998
15,18,30,2,0,1,12,1985,0,0,0,2,0,0,1,1998
16,60,99,4,0,2,9,1989,2,2,0,3,2,2,0,1998
16,39,99,4,0,2,9,1974,2,2,0,4,2,2,0,1998
16,38,99,3,0,2,9,1994,2,2,0,2,2,2,0,1998
16,33,99,2,3,1,12,1994,2,2,1,3,2,2,1,1998
16,37,99,4,0,1,12,1986,2,2,0,0,2,2,0,1998
16,29,99,4,0,2,3,1989,2,2,0,4,2,2,0,1998
16,17,99,2,3,2,9,1991,2,2,1,2,2,2,1,1998
16,77,99,3,0,2,9,1986,2,2,0,4,2,2,0,1998
16,63,99,3,0,1,3,1988,2,2,0,2,2,2,0,1998
16,52,99,3,0,2,0,1990,2,2,0,3,2,2,1,1998
16,19,99,3,0,1,3,1987,2,2,0,3,2,2,0,1998
16,18,99,4,0,2,3,1979,2,2,0,3,2,2,0,1998
16,36,99,3,0,2,12,1977,2,2,0,4,2,2,0,1998
16,6,99,1,0,2,12,1986,2,2,0,4,2,2,0,1998
16,41,99,0,3,1,0,1990,2,2,1,1,2,2,1,1998
16,61,99,4,0,2,12,1989,2,2,0,3,2,2,0,1998
16,48,20,3,3,2,12,1994,1,0,1,0,1,0,1,1998
16,5,30,0,1,1,12,1991,0,0,1,0,0,0,1,1998
16,31,30,2,3,2,13,1987,0,0,1,4,0,0,0,1998
16,36,30,3,0,2,0,1982,0,0,0,3,0,0,0,1998
16,72,30,4,3,2,6,1988,0,0,1,3,0,0,1,1998
16,23,30,3,0,1,6,1985,0,0,0,4,0,0,0,1998
16,42,1,2,0,1,12,1995,1,1,0,4,1,1,0,1998
16,30,30,3,0,1,12,1984,0,0,0,4,0,0,1,1998
16,22,30,4,0,1,0,1984,0,0,0,2,0,0,1,1998
16,17,30,4,0,1,12,1991,0,0,0,4,0,0,0,1998
16,72,30,2,3,2,0,1996,0,0,1,2,1,2,1,1998
16,49,30,3,3,2,12,1993,0,0,1,4,0,0,1,1998
16,61,30,2,3,2,0,1996,0,0,1,4,1,2,2,1998
16,15,30,0,3,2,3,1986,0,0,1,0,0,0,1,1998
16,27,30,0,0,1,0,1988,0,0,0,2,0,0,0,1998
16,18,30,4,0,1,0,1983,0,0,0,4,0,0,0,1998
16,13,30,3,3,1,12,1989,0,0,1,3,0,0,0,1998
16,18,30,4,0,1,12,1982,0,0,0,3,0,0,0,1998
16,33,29,4,0,2,0,1996,1,2,0,3,1,0,1,1998
16,65,29,4,3,1,0,1994,1,2,1,3,1,2,1,1998
16,999,30,2,3,1,6,1987,0,0,1,2,0,0,1,1998
16,77,30,4,3,2,3,1987,0,0,1,2,0,0,1,1998
16,52,30,4,0,1,12,1990,0,0,0,3,0,0,0,1998
16,40,30,3,3,1,12,1995,0,0,1,3,0,0,1,1998
16,31,30,4,0,1,12,1980,0,0,0,4,0,0,0,1998
16,0,30,0,4,1,9,1985,0,0,1,3,0,0,1,1998
16,18,30,1,0,1,6,1990,0,0,0,2,0,0,0,1998
16,14,30,3,3,2,12,1989,0,0,1,4,0,0,1,1998
16,19,30,1,3,1,0,1979,0,0,1,4,0,0,1,1998
16,16,30,3,3,1,12,1994,0,0,1,4,0,0,1,1998
16,33,20,4,3,1,0,1998,1,0,1,1,1,0,1,1998
16,24,30,4,0,2,0,1992,0,0,0,4,0,0,0,1998
16,21,30,4,0,2,0,1995,0,0,0,3,0,0,0,1998
16,54,30,0,3,1,0,1986,0,0,1,0,0,0,1,1998
16,19,30,4,3,2,0,1993,0,0,1,4,1,2,1,1998
16,18,30,4,0,1,0,1988,0,0,0,3,0,0,0,1998
16,20,1,2,3,2,12,1995,1,1,1,2,1,1,1,1998
16,18,30,2,3,2,6,1997,0,0,1,4,0,0,0,1998
16,72,30,1,3,1,9,1993,0,0,1,4,0,0,1,1998
16,86,30,4,0,2,9,1983,0,0,0,3,0,0,0,1998
16,20,29,2,3,2,6,1995,1,2,1,1,1,2,1,1998
16,66,30,4,0,2,12,1986,0,0,0,4,0,0,0,1998
16,14,30,2,3,1,9,1988,0,0,1,4,0,0,1,1998
16,14,30,4,0,2,0,1988,0,0,0,2,0,0,0,1998
16,9,30,0,3,2,6,1989,0,0,1,0,0,0,1,1998
16,15,30,3,3,2,9,1975,0,0,1,4,0,0,1,1998
16,89,30,4,0,2,12,1987,0,0,0,4,0,0,0,1998
16,71,30,1,3,2,6,1994,0,0,1,4,1,2,1,1998
16,24,29,4,0,2,0,1996,1,2,0,0,1,2,1,1998
16,21,30,4,0,1,12,1989,0,0,0,2,0,0,0,1998
16,60,29,4,0,1,0,1996,1,2,0,4,1,2,0,1998
16,20,30,3,3,1,0,1990,0,0,1,4,0,0,0,1998
16,63,30,1,3,1,9,1997,0,0,1,3,1,1,1,1998
16,999,30,3,3,1,9,1983,0,0,1,4,0,0,1,1998
16,65,30,4,3,1,3,1990,0,0,1,3,1,2,1,1998
16,20,20,4,3,2,6,1997,1,0,1,2,1,0,1,1998
16,18,30,4,0,2,0,1989,0,0,0,1,0,0,0,1998
17,39,99,4,0,1,12,1979,2,2,0,3,2,2,0,1998
17,53,99,4,99,2,3,1987,2,2,2,0,2,2,2,1998
17,21,99,0,99,1,6,1989,2,2,2,2,2,2,2,1998
17,21,99,4,99,1,12,1993,2,2,2,2,2,2,2,1998
17,48,99,3,8,2,12,1993,2,2,1,3,2,2,1,1998
17,20,99,4,8,1,12,1989,2,2,1,3,2,2,0,1998
17,19,99,4,0,2,12,1991,2,2,0,3,2,2,0,1998
17,16,99,3,0,1,12,1993,2,2,0,4,2,2,0,1998
17,19,9,3,0,1,0,1998,1,1,0,4,1,1,0,1998
17,23,99,2,99,1,3,1988,2,2,2,4,2,2,2,1998
17,21,99,4,8,1,0,1992,2,2,1,4,2,2,0,1998
17,16,99,4,0,1,0,1995,2,2,0,4,2,2,0,1998
17,30,9,3,0,2,12,1996,1,1,0,4,1,1,0,1998
17,26,99,2,0,1,9,1992,2,2,0,4,2,2,0,1998
17,24,99,2,99,1,12,1995,2,2,2,4,1,1,0,1998
17,22,99,2,0,2,12,1988,2,2,0,4,2,2,0,1998
17,17,99,1,8,2,9,1994,2,2,1,1,2,2,1,1998
17,26,99,4,99,1,12,1992,2,2,2,3,2,2,2,1998
17,15,99,2,0,1,12,1992,2,2,0,1,2,2,0,1998
17,14,99,2,99,2,12,1989,2,2,2,2,1,2,2,1998
17,82,29,4,99,2,3,1994,1,2,2,1,1,2,2,1998
17,18,99,3,8,2,12,1993,2,2,1,3,1,1,0,1998
17,38,99,4,0,1,12,1993,2,2,0,3,2,2,0,1998
17,21,99,3,0,1,9,1991,2,2,0,3,1,1,0,1998
17,78,99,4,99,1,3,1991,2,2,2,3,2,2,2,1998
17,39,99,1,8,1,12,1992,2,2,1,1,2,2,1,1998
17,17,99,3,8,2,12,1987,2,2,1,4,2,2,1,1998
17,17,99,3,0,1,12,1989,2,2,0,4,2,2,0,1998
17,19,99,3,99,1,9,1979,2,2,2,3,2,2,2,1998
17,17,30,2,0,1,12,1988,0,0,0,4,0,0,0,1998
17,80,99,2,8,2,12,1988,2,2,1,2,2,2,1,1998
17,15,99,0,8,1,12,1988,2,2,1,0,2,2,1,1998
17,16,29,2,8,2,9,1995,1,2,1,2,1,1,1,1998
17,68,20,4,8,2,3,1998,1,0,1,2,1,0,1,1998
17,85,99,4,0,1,12,1989,2,2,0,4,2,2,1,1998
17,20,29,4,8,1,12,1995,1,2,1,4,1,2,1,1998
17,76,29,4,99,2,3,1995,1,2,2,2,1,2,2,1998
17,52,29,4,0,1,0,1996,1,2,0,4,1,2,0,1998
17,69,1,2,8,2,9,1997,1,1,1,4,1,1,1,1998
17,19,99,3,8,2,9,1988,2,2,1,4,2,2,1,1998
17,68,1,3,8,2,12,1994,1,1,1,3,1,1,1,1998
17,79,29,1,8,2,12,1992,1,2,1,2,1,2,1,1998
17,18,99,1,99,1,6,1980,2,2,2,4,2,2,2,1998
17,76,1,3,8,2,12,1997,1,1,1,0,1,1,1,1998
17,22,30,4,99,2,6,1984,0,0,2,4,0,0,2,1998
17,25,29,3,8,1,3,1995,1,2,1,2,1,2,1,1998
17,71,29,4,0,2,12,1994,1,2,0,4,1,2,1,1998
17,17,30,2,99,1,9,1992,0,0,2,4,0,0,2,1998
17,17,30,0,8,2,12,1990,0,0,1,0,0,0,1,1998
17,17,30,3,8,1,9,1990,0,0,1,4,0,0,1,1998
17,23,30,4,0,1,3,1983,0,0,0,3,0,0,0,1998
17,5,29,0,8,2,12,1993,1,2,1,0,1,2,1,1998
17,84,30,3,8,2,12,1987,0,0,1,3,0,0,1,1998
17,77,30,4,8,2,3,1991,0,0,1,1,2,2,1,1998
17,31,30,2,99,1,12,1990,0,0,2,1,0,0,1,1998
17,23,1,4,0,2,6,1996,1,1,0,4,1,2,0,1998
17,32,30,2,0,1,9,1986,0,0,0,2,0,0,0,1998
17,49,30,1,8,2,12,1990,0,0,1,4,0,0,0,1998
17,63,29,3,8,2,12,1995,1,2,1,3,1,1,1,1998
17,7,29,0,8,1,12,1994,1,2,1,2,1,1,1,1998
17,67,30,4,0,2,3,1984,0,0,0,4,0,0,0,1998
17,55,29,4,99,1,9,1997,1,2,2,4,1,2,2,1998
17,16,30,2,8,2,12,1991,0,0,1,2,0,0,1,1998
17,35,30,4,99,1,9,1976,0,0,2,4,0,0,2,1998
17,24,29,3,0,2,12,1996,1,2,0,3,1,2,0,1998
17,28,1,3,0,1,12,1995,1,1,0,4,1,1,0,1998
17,75,30,4,99,1,3,1984,0,0,2,0,0,0,2,1998
17,24,30,4,0,1,3,1991,0,0,0,3,0,0,0,1998
17,23,30,4,0,2,9,1984,0,0,0,2,0,0,0,1998
17,12,30,4,8,2,3,1991,0,0,1,3,0,0,1,1998
17,50,29,0,8,2,12,1995,1,2,1,0,1,1,1,1998
17,84,1,4,8,1,12,1995,1,1,1,3,1,1,1,1998
17,22,29,4,8,2,12,1993,1,2,1,2,1,2,1,1998
17,25,29,2,99,1,9,1994,1,2,2,3,1,1,0,1998
17,46,29,4,8,2,9,1993,1,2,1,3,1,2,0,1998
17,46,30,4,8,2,3,1983,0,0,1,2,0,0,1,1998
17,57,1,1,8,2,12,1997,1,1,1,1,1,1,1,1998
17,16,29,4,99,2,3,1993,1,2,2,4,1,2,2,1998
17,21,30,2,8,1,12,1995,0,0,1,2,0,0,1,1998
17,999,30,3,99,1,6,1987,0,0,2,4,0,0,2,1998
17,45,99,4,0,1,3,1991,2,2,0,3,2,2,0,1998
17,17,30,3,8,2,12,1993,0,0,1,3,0,0,1,1998
17,27,30,3,8,2,6,1992,0,0,1,4,0,0,1,1998
17,68,1,4,8,2,12,1995,1,1,1,3,1,1,1,1998
17,15,30,0,8,2,12,1984,0,0,1,0,0,0,1,1998
17,39,29,4,99,1,3,1995,1,2,2,3,1,2,2,1998
17,17,29,3,0,1,9,1994,1,2,0,4,1,2,0,1998
17,70,1,2,8,2,3,1995,1,1,1,0,1,1,1,1998
17,15,30,0,8,1,12,1984,0,0,1,0,0,0,1,1998
17,39,1,4,8,2,3,1997,1,1,1,2,1,1,1,1998
17,10,30,0,99,2,9,1990,0,0,2,0,0,0,2,1998
17,999,30,0,0,1,6,1990,0,0,0,3,0,0,1,1998
17,23,1,4,0,1,0,1997,1,1,0,4,1,1,0,1998
17,22,30,3,0,1,12,1992,0,0,0,4,0,0,1,1998
17,38,29,0,0,1,12,1995,1,2,0,0,1,2,1,1998
17,15,1,0,8,1,12,1989,1,1,1,1,1,1,1,1998
17,72,1,3,8,1,12,1995,1,1,1,4,1,1,1,1998
17,76,29,4,8,2,12,1994,1,2,1,4,1,2,1,1998
17,14,99,0,99,1,12,1992,2,2,2,0,2,2,0,1998
17,65,1,4,8,2,12,1995,1,1,1,3,1,1,1,1998
17,25,30,3,99,2,9,1990,0,0,2,4,0,0,2,1998
17,21,30,2,8,2,9,1986,0,0,1,4,0,0,1,1998
17,20,30,4,0,2,3,1988,0,0,0,3,0,0,0,1998
17,36,30,4,0,1,12,1991,0,0,0,4,0,0,1,1998
17,25,1,1,8,1,12,1997,1,1,1,4,1,1,0,1998
17,17,30,2,8,1,12,1989,0,0,1,3,0,0,1,1998
17,10,20,2,8,1,3,1994,1,0,1,4,1,0,1,1998
17,26,30,2,0,1,12,1989,0,0,0,0,0,0,2,1998
17,14,30,2,8,2,12,1984,0,0,1,2,0,0,1,1998
17,19,30,3,8,1,9,1990,0,0,1,4,0,0,1,1998
17,41,99,2,8,1,12,1994,2,2,1,4,2,2,1,1998
17,999,29,0,8,2,9,1998,1,2,1,0,1,2,1,1998
17,7,99,2,8,1,12,1991,2,2,1,0,1,1,1,1998
17,69,99,0,8,2,12,1993,2,2,1,0,1,2,1,1998
17,79,30,4,8,2,12,1990,0,0,1,4,0,0,1,1998
17,27,99,4,8,2,6,1995,2,2,1,4,2,2,2,1998
17,47,30,4,0,2,3,1990,0,0,0,3,0,0,0,1998
17,22,30,4,0,1,12,1991,0,0,0,2,0,0,2,1998
17,79,30,3,8,2,9,1989,0,0,1,4,0,0,1,1998
17,20,1,4,0,2,3,1995,1,1,0,3,1,2,2,1998
17,48,1,1,8,2,12,1996,1,1,1,2,1,1,1,1998
17,15,30,2,0,2,12,1985,0,0,0,0,0,0,0,1998
17,40,30,3,0,2,12,1983,0,0,0,4,0,0,0,1998
17,60,99,4,8,1,9,1994,2,2,1,3,2,2,1,1998
17,44,99,2,99,1,9,1998,2,2,2,2,1,2,1,1998
17,62,30,4,99,2,3,1988,0,0,2,4,0,0,2,1998
17,28,99,0,8,1,12,1995,2,2,1,0,1,2,1,1998
17,84,30,4,0,1,3,1982,0,0,0,4,0,0,2,1998
17,2,30,3,0,1,12,1988,0,0,0,4,0,0,0,1998
17,17,30,4,99,1,0,1992,0,0,2,2,0,0,0,1998
17,14,99,2,0,2,3,1991,2,2,0,2,1,1,0,1998
17,18,30,2,0,1,0,1991,0,0,0,4,0,0,0,1998
17,15,29,4,8,2,0,1996,1,2,1,3,1,2,1,1998
17,7,99,2,0,1,6,1995,2,2,0,4,1,1,0,1998
17,24,30,4,8,1,12,1991,0,0,1,3,0,0,1,1998
17,18,1,2,0,2,12,1998,1,1,0,3,1,1,0,1998
17,3,30,4,4,1,12,1990,0,0,1,4,0,0,2,1998
17,25,30,4,0,1,12,1976,0,0,0,2,0,0,1,1998
17,19,1,0,8,1,9,1998,1,1,1,4,1,1,0,1998
17,22,30,2,99,1,12,1988,0,0,2,4,0,0,2,1998
17,47,30,2,0,1,0,1984,0,0,0,4,0,0,0,1998
17,22,30,0,99,1,3,1989,0,0,2,0,0,0,1,1998
17,78,1,2,8,2,6,1994,1,1,1,2,1,1,1,1998
17,80,30,4,8,2,3,1990,0,0,1,3,0,0,1,1998
17,72,30,4,3,2,3,1994,0,0,1,4,2,2,0,1998
17,12,29,2,0,2,6,1997,1,2,0,4,1,2,0,1998
17,78,99,3,0,2,9,1994,2,2,0,3,1,1,0,1998
17,19,29,2,0,2,12,1995,1,2,0,4,1,2,0,1998
17,84,1,3,8,2,12,1997,1,1,1,4,1,1,1,1998
17,0,30,0,4,2,12,1989,0,0,1,3,2,2,1,1998
17,16,1,4,0,1,3,1995,1,1,0,2,1,1,1,1998
17,19,29,4,0,2,12,1993,1,2,0,3,1,2,1,1998
17,20,30,2,0,1,12,1979,0,0,0,3,0,0,0,1998
17,61,29,3,8,2,3,1993,1,2,1,4,1,2,1,1998
17,46,29,3,8,1,0,1995,1,2,1,4,1,2,1,1998
17,22,30,3,99,1,12,1991,0,0,2,4,0,0,2,1998
17,80,30,4,8,2,3,1987,0,0,1,3,0,0,1,1998
17,21,30,4,99,1,3,1984,0,0,2,0,0,0,2,1998
17,5,29,2,99,2,6,1985,1,2,2,3,1,2,2,1998
17,20,1,2,0,2,12,1996,1,1,0,2,1,1,0,1998
17,19,30,3,0,2,12,1978,0,0,0,3,0,0,0,1998
17,999,1,2,8,2,6,1993,1,1,1,2,1,1,1,1998
17,999,30,2,0,2,9,1985,0,0,0,4,0,0,2,1998
17,7,30,0,8,2,12,1985,0,0,1,0,0,0,1,1998
17,16,30,2,8,2,12,1987,0,0,1,0,0,0,1,1998
17,18,99,3,8,2,3,9999,2,2,1,0,2,2,2,1998
17,28,30,2,8,2,9,1986,0,0,1,2,0,0,1,1998
17,26,30,0,8,1,12,1991,0,0,1,0,0,0,1,1998
17,50,1,4,0,1,0,1995,1,1,0,2,1,1,1,1998
17,28,29,4,99,1,3,1995,1,2,2,4,1,2,2,1998
17,97,30,4,8,2,12,1989,0,0,1,0,0,0,1,1998
17,82,30,4,8,2,3,1981,0,0,1,4,0,0,1,1998
17,3,30,2,8,1,12,1987,0,0,1,4,0,0,0,1998
17,39,30,3,0,1,12,1988,0,0,0,4,0,0,0,1998
17,20,1,1,0,1,9,1997,1,1,0,2,1,1,0,1998
17,25,30,0,0,1,12,1991,0,0,0,0,0,0,0,1998
17,70,30,4,99,1,9,1990,0,0,2,3,0,0,1,1998
17,39,30,3,0,1,9,1989,0,0,0,4,0,0,0,1998
17,55,1,3,8,2,12,1997,1,1,1,2,1,1,1,1998
17,23,29,0,8,2,12,1998,1,2,1,0,1,2,1,1998
17,18,29,3,0,1,12,1998,1,2,0,3,1,2,0,1998
17,28,99,3,0,1,0,1996,2,2,0,4,2,2,0,1998
17,17,30,0,0,1,9,1990,0,0,0,3,0,0,0,1998
17,20,30,3,0,1,12,1990,0,0,0,4,1,1,0,1998
17,21,1,3,0,1,9,1996,1,1,0,4,1,1,0,1998
17,16,29,0,8,2,6,1997,1,2,1,0,1,2,1,1998
17,43,1,3,0,2,12,1996,1,1,0,3,1,1,0,1998
17,91,30,3,8,2,9,1987,0,0,1,3,0,0,1,1998
17,43,99,3,8,2,12,1997,2,2,1,0,1,2,1,1998
17,59,30,4,8,1,9,1986,0,0,1,4,0,0,1,1998
17,43,30,2,8,1,6,1988,0,0,1,1,0,0,1,1998
17,21,30,2,0,1,0,1992,0,0,0,4,0,0,0,1998
17,51,1,4,0,2,0,1997,1,1,0,2,1,1,1,1998
17,25,30,4,8,1,3,1992,0,0,1,3,0,0,1,1998
17,26,1,3,0,1,12,1993,1,1,0,4,1,1,0,1998
17,13,99,0,8,2,12,1992,2,2,1,0,2,2,2,1998
17,35,30,4,99,1,9,1987,0,0,2,2,0,0,0,1998
17,16,30,4,0,1,12,1987,0,0,0,3,0,0,0,1998
17,20,30,0,8,2,9,1992,0,0,1,0,0,0,1,1998
17,17,29,1,99,1,9,1994,1,2,2,2,1,2,1,1998
17,18,30,0,8,2,3,1986,0,0,1,0,0,0,1,1998
17,6,30,4,8,1,9,1987,0,0,1,2,0,0,0,1998
17,11,30,2,8,2,12,1988,0,0,1,3,0,0,1,1998
17,5,30,4,8,2,12,1989,0,0,1,3,0,0,1,1998
17,29,30,0,8,1,6,1987,0,0,1,0,0,0,1,1998
17,19,99,3,99,1,0,1995,2,2,2,4,1,2,2,1998
17,70,30,4,0,2,9,1988,0,0,0,3,0,0,1,1998
17,22,29,4,0,2,9,1998,1,2,0,3,1,2,0,1998
17,23,1,2,8,2,0,1998,1,1,1,2,1,1,1,1998
17,31,30,4,0,1,3,1988,0,0,0,4,0,0,0,1998
17,17,1,4,0,1,9,1994,1,1,0,2,1,1,0,1998
17,16,99,4,99,2,3,1989,2,2,2,3,2,2,2,1998
17,50,29,4,0,1,12,1997,1,2,0,4,1,2,1,1998
17,34,1,0,8,2,12,1995,1,1,1,1,1,1,1,1998
17,16,30,1,8,1,6,1980,0,0,1,1,0,0,1,1998
17,15,30,3,8,1,12,1986,0,0,1,4,0,0,1,1998
17,20,1,4,99,1,9,1998,1,1,2,3,1,1,1,1998
17,34,30,4,99,1,9,1980,0,0,2,4,0,0,2,1998
17,7,30,3,8,2,3,1985,0,0,1,2,0,0,1,1998
17,24,30,2,99,1,12,1986,0,0,2,3,0,0,0,1998
17,18,1,4,99,1,9,1997,1,1,2,2,1,1,1,1998
17,28,29,0,8,1,9,1995,1,2,1,0,1,2,1,1998
17,27,30,4,99,1,12,1986,0,0,2,4,0,0,2,1998
17,16,30,3,0,1,9,1990,0,0,0,4,0,0,0,1998
17,83,99,4,8,2,3,1991,2,2,1,3,2,2,1,1998
17,17,99,1,8,1,12,1995,2,2,1,1,1,2,1,1998
17,32,99,0,8,2,12,1995,2,2,1,2,1,2,1,1998
17,51,1,3,99,2,9,1992,1,1,2,4,1,1,2,1998
17,25,30,3,8,1,3,1989,0,0,1,4,0,0,1,1998
17,34,30,3,8,2,12,1993,0,0,1,3,0,0,1,1998
17,22,30,2,99,1,9,1991,0,0,2,4,0,0,1,1998
17,40,29,0,8,1,12,1997,1,2,1,0,1,2,1,1998
17,18,30,2,8,1,3,1994,0,0,1,2,1,1,1,1998
17,999,99,0,8,2,3,1994,2,2,1,0,2,2,1,1998
17,69,1,3,8,2,9,1997,1,1,1,4,1,1,1,1998
17,16,30,0,8,1,13,1985,0,0,1,4,0,0,1,1998
17,5,30,2,8,1,9,1985,0,0,1,4,0,0,1,1998
17,18,30,3,99,1,3,1979,0,0,2,3,0,0,2,1998
17,20,29,0,8,2,12,1997,1,2,1,0,1,2,1,1998
17,76,29,0,8,2,12,1995,1,2,1,0,1,2,1,1998
